email,first_name,last_name,city,phone_number,source_system,timestamp
user1045@test.com,Alicia,Brown,Bristol,0788888888,linkedin,2025-01-14 00:00:00
user295@test.com,Frank,Smith,Manchester,,linkedin,2024-12-15 00:00:00
user1632@test.com,Frank,Johnson,Leeds,0798765432,google,2024-09-08 00:00:00
user1159@test.com,Frank,Smith,London,0712345678,google,2025-01-08 00:00:00
user505@test.com,Bob,Williams,Manchester,,google,2025-01-01 00:00:00
user803@test.com,Eve,Brown,Bristol,,facebook,2025-02-03 00:00:00
user265@test.com,Alicia,Taylor,Leeds,0788888888,linkedin,2024-08-09 00:00:00
user1944@test.com,Frank,Smith,Bristol,0788888888,facebook,2025-06-29 00:00:00
user941@test.com,Diana,Brown,Manchester,0798765432,instagram,2024-11-24 00:00:00
user1430@test.com,Bob,Brown,Manchester,0788888888,linkedin,2025-06-12 00:00:00
user540@test.com,Bob,Brown,,0798765432,linkedin,2024-10-03 00:00:00
user300@test.com,Diana,Smith,Manchester,0788888888,facebook,2024-03-09 00:00:00
user1878@test.com,Alice,Brown,London,0788888888,facebook,2024-06-01 00:00:00
user354@test.com,Alicia,Taylor,Manchester,0712345678,linkedin,2024-06-21 00:00:00
user1332@test.com,Alicia,Williams,,0798765432,google,2024-08-27 00:00:00
user546@test.com,Alicia,Johnson,Leeds,,google,2024-12-18 00:00:00
user1520@test.com,Diana,Taylor,Bristol,,linkedin,2024-01-07 00:00:00
user1213@test.com,Alice,Williams,Manchester,0712345678,facebook,2024-05-19 00:00:00
user422@test.com,Frank,Smith,Leeds,0798765432,instagram,2024-04-17 00:00:00
user1814@test.com,Bob,Johnson,,0798765432,facebook,2024-09-20 00:00:00
user1834@test.com,Diana,Smith,Manchester,0798765432,facebook,2024-08-22 00:00:00
user1756@test.com,Frank,Smith,Manchester,,google,2024-10-24 00:00:00
user683@test.com,Diana,Taylor,London,0788888888,instagram,2024-12-12 00:00:00
user1950@test.com,Bob,Johnson,Leeds,0788888888,facebook,2024-01-31 00:00:00
user1049@test.com,Alice,Johnson,Leeds,0788888888,facebook,2024-02-15 00:00:00
user511@test.com,Eve,Taylor,,0712345678,instagram,2024-06-24 00:00:00
user1926@test.com,Eve,Smith,Bristol,0712345678,facebook,2025-07-15 00:00:00
user1477@test.com,Alicia,Johnson,London,,linkedin,2024-06-14 00:00:00
user463@test.com,Charlie,Johnson,Leeds,0712345678,linkedin,2024-07-28 00:00:00
user623@test.com,Alice,Taylor,London,,linkedin,2024-08-17 00:00:00
user1925@test.com,Charlie,Williams,Manchester,0798765432,facebook,2024-02-26 00:00:00
user326@test.com,Alice,Williams,Bristol,,instagram,2024-08-14 00:00:00
user749@test.com,Alicia,Smith,Leeds,,facebook,2025-05-30 00:00:00
user368@test.com,Bob,Taylor,London,0788888888,linkedin,2024-05-13 00:00:00
user945@test.com,Bob,Smith,Leeds,0798765432,facebook,2025-01-10 00:00:00
user921@test.com,Eve,Smith,,0712345678,facebook,2024-05-25 00:00:00
user1779@test.com,Frank,Brown,,0788888888,google,2024-11-25 00:00:00
user1304@test.com,Diana,Williams,London,0788888888,linkedin,2025-01-02 00:00:00
user1112@test.com,Alicia,Taylor,Bristol,0798765432,linkedin,2024-08-03 00:00:00
user74@test.com,Diana,Williams,Leeds,0798765432,google,2025-01-03 00:00:00
user50@test.com,Charlie,Williams,Bristol,,google,2025-03-07 00:00:00
user366@test.com,Diana,Johnson,London,,facebook,2025-07-19 00:00:00
user1414@test.com,Frank,Williams,,0712345678,linkedin,2024-09-12 00:00:00
user1342@test.com,Frank,Williams,Manchester,0798765432,facebook,2025-02-21 00:00:00
user1739@test.com,Diana,Williams,Bristol,0788888888,google,2024-07-07 00:00:00
user551@test.com,Bob,Brown,London,0712345678,linkedin,2025-04-14 00:00:00
user1390@test.com,Alicia,Brown,,0788888888,instagram,2024-02-08 00:00:00
user1116@test.com,Frank,Williams,,0788888888,facebook,2024-06-28 00:00:00
user1190@test.com,Frank,Johnson,Manchester,,instagram,2024-05-15 00:00:00
user160@test.com,Eve,Smith,Leeds,,instagram,2024-01-01 00:00:00
user1642@test.com,Bob,Johnson,Manchester,0798765432,google,2024-10-27 00:00:00
user448@test.com,Alicia,Brown,Leeds,0712345678,facebook,2025-03-12 00:00:00
user1435@test.com,Eve,Taylor,,0798765432,instagram,2024-03-08 00:00:00
user157@test.com,Charlie,Johnson,Bristol,0712345678,facebook,2025-05-31 00:00:00
user373@test.com,Bob,Williams,Manchester,0798765432,instagram,2024-11-19 00:00:00
user1843@test.com,Diana,Taylor,Bristol,0788888888,google,2025-11-27 00:00:00
user704@test.com,Bob,Brown,,0712345678,linkedin,2024-07-08 00:00:00
user537@test.com,Diana,Taylor,London,,google,2024-11-12 00:00:00
user1184@test.com,Eve,Smith,London,0788888888,instagram,2024-09-21 00:00:00
user1348@test.com,Alice,Johnson,Manchester,0788888888,linkedin,2024-12-28 00:00:00
user1889@test.com,Frank,Smith,Bristol,,google,2025-01-21 00:00:00
user298@test.com,Bob,Brown,Bristol,0788888888,linkedin,2024-09-12 00:00:00
user1919@test.com,Eve,Smith,Leeds,,linkedin,2024-10-20 00:00:00
user1287@test.com,Charlie,Taylor,Manchester,0798765432,instagram,2024-07-09 00:00:00
user348@test.com,Bob,Taylor,London,0712345678,facebook,2024-06-17 00:00:00
user1181@test.com,Eve,Williams,,0788888888,google,2025-02-21 00:00:00
user1062@test.com,Charlie,Brown,,,facebook,2024-02-23 00:00:00
user953@test.com,Diana,Williams,,0798765432,facebook,2024-10-27 00:00:00
user737@test.com,Alicia,Johnson,,0788888888,instagram,2024-10-08 00:00:00
user1447@test.com,Eve,Brown,London,0712345678,google,2025-05-15 00:00:00
user1428@test.com,Charlie,Williams,London,0712345678,google,2024-06-16 00:00:00
user685@test.com,Alice,Williams,,,instagram,2024-12-17 00:00:00
user1434@test.com,Bob,Williams,Manchester,,facebook,2025-07-04 00:00:00
user1399@test.com,Frank,Taylor,Leeds,,instagram,2025-05-23 00:00:00
user1570@test.com,Diana,Johnson,London,0788888888,google,2024-11-15 00:00:00
user656@test.com,Eve,Williams,Leeds,0798765432,instagram,2024-08-02 00:00:00
user1814@test.com,Alicia,Johnson,London,,facebook,2025-07-15 00:00:00
user636@test.com,Eve,Johnson,,0712345678,facebook,2024-12-20 00:00:00
user1765@test.com,Alicia,Johnson,Bristol,0798765432,google,2024-08-03 00:00:00
user1430@test.com,Frank,Brown,Bristol,0788888888,facebook,2024-05-18 00:00:00
user1117@test.com,Alicia,Johnson,Leeds,0798765432,google,2024-08-20 00:00:00
user1796@test.com,Eve,Brown,London,,google,2024-09-28 00:00:00
user1988@test.com,Eve,Johnson,London,0798765432,instagram,2025-01-10 00:00:00
user1398@test.com,Diana,Taylor,Bristol,0712345678,linkedin,2025-05-13 00:00:00
user1069@test.com,Frank,Williams,Leeds,0712345678,linkedin,2024-11-28 00:00:00
user1432@test.com,Frank,Johnson,Leeds,,linkedin,2024-09-22 00:00:00
user702@test.com,Frank,Smith,Leeds,0798765432,instagram,2025-01-28 00:00:00
user1260@test.com,Alice,Johnson,,0798765432,facebook,2025-03-21 00:00:00
user164@test.com,Bob,Williams,,0788888888,google,2024-05-17 00:00:00
user1563@test.com,Eve,Taylor,London,,linkedin,2025-03-25 00:00:00
user153@test.com,Diana,Williams,Manchester,,google,2024-08-08 00:00:00
user444@test.com,Frank,Johnson,,0788888888,google,2025-05-09 00:00:00
user644@test.com,Charlie,Johnson,,,google,2025-04-19 00:00:00
user475@test.com,Bob,Johnson,Bristol,0788888888,google,2025-04-11 00:00:00
user1430@test.com,Frank,Brown,Bristol,0788888888,instagram,2024-08-14 00:00:00
user37@test.com,Alicia,Brown,Manchester,0798765432,facebook,2024-05-02 00:00:00
user1751@test.com,Frank,Williams,Bristol,,facebook,2024-09-30 00:00:00
user875@test.com,Eve,Taylor,London,0712345678,facebook,2025-05-22 00:00:00
user646@test.com,Alicia,Taylor,Bristol,,google,2025-01-26 00:00:00
user1578@test.com,Alicia,Taylor,Manchester,0798765432,instagram,2024-12-03 00:00:00
user734@test.com,Alice,Smith,Leeds,0798765432,google,2024-07-27 00:00:00
user601@test.com,Bob,Smith,,0788888888,linkedin,2025-01-23 00:00:00
user1899@test.com,Frank,Williams,,0788888888,google,2024-11-11 00:00:00
user931@test.com,Frank,Williams,,0788888888,facebook,2024-05-24 00:00:00
user883@test.com,Diana,Brown,Manchester,0798765432,instagram,2025-01-31 00:00:00
user901@test.com,Alicia,Smith,,0712345678,google,2025-05-20 00:00:00
user1156@test.com,Frank,Johnson,London,,linkedin,2024-08-01 00:00:00
user386@test.com,Charlie,Johnson,Bristol,0712345678,google,2024-03-11 00:00:00
user967@test.com,Eve,Smith,,,instagram,2024-05-29 00:00:00
user1978@test.com,Bob,Williams,,0788888888,instagram,2025-03-12 00:00:00
user1270@test.com,Alice,Smith,Manchester,0712345678,linkedin,2024-04-02 00:00:00
user880@test.com,Bob,Brown,London,0712345678,google,2024-12-28 00:00:00
user1529@test.com,Bob,Taylor,Bristol,0798765432,facebook,2024-10-30 00:00:00
user1008@test.com,Eve,Williams,,,linkedin,2024-06-21 00:00:00
user355@test.com,Alice,Williams,Bristol,0798765432,google,2024-06-13 00:00:00
user249@test.com,Bob,Taylor,,,linkedin,2025-02-04 00:00:00
user1438@test.com,Frank,Brown,Leeds,0798765432,google,2024-12-24 00:00:00
user1436@test.com,Frank,Williams,Leeds,,facebook,2024-05-05 00:00:00
user390@test.com,Bob,Williams,,0798765432,linkedin,2025-01-04 00:00:00
user307@test.com,Eve,Smith,,0798765432,linkedin,2025-03-01 00:00:00
user1685@test.com,Diana,Johnson,Leeds,0788888888,linkedin,2024-02-07 00:00:00
user1934@test.com,Charlie,Smith,,,facebook,2024-02-03 00:00:00
user401@test.com,Charlie,Johnson,Leeds,,instagram,2024-05-13 00:00:00
user1493@test.com,Eve,Johnson,London,0788888888,linkedin,2025-03-26 00:00:00
user469@test.com,Eve,Williams,Bristol,0788888888,linkedin,2024-12-25 00:00:00
user683@test.com,Bob,Taylor,London,0788888888,instagram,2024-09-12 00:00:00
user1804@test.com,Charlie,Johnson,Manchester,,facebook,2024-04-29 00:00:00
user495@test.com,Eve,Smith,,0712345678,instagram,2024-09-06 00:00:00
user858@test.com,Diana,Smith,Leeds,0788888888,linkedin,2024-05-13 00:00:00
user98@test.com,Charlie,Brown,Manchester,0798765432,facebook,2025-01-11 00:00:00
user1650@test.com,Charlie,Johnson,,,facebook,2025-02-08 00:00:00
user31@test.com,Eve,Taylor,Bristol,0798765432,instagram,2024-09-29 00:00:00
user1718@test.com,Eve,Taylor,Bristol,,facebook,2024-03-10 00:00:00
user1253@test.com,Alicia,Smith,Manchester,,linkedin,2025-06-27 00:00:00
user654@test.com,Diana,Johnson,London,,google,2024-12-14 00:00:00
duplicate4@test.com,Alice,Smith,London,0712345678,google,2024-02-10 00:00:00
user565@test.com,Charlie,Williams,Leeds,,instagram,2025-02-09 00:00:00
user832@test.com,Alicia,Brown,Leeds,0788888888,instagram,2025-03-17 00:00:00
user1500@test.com,Frank,Smith,Leeds,0788888888,linkedin,2025-06-10 00:00:00
user1050@test.com,Charlie,Brown,,,linkedin,2024-08-06 00:00:00
user95@test.com,Alicia,Brown,London,0788888888,google,2024-10-04 00:00:00
user1035@test.com,Frank,Taylor,Bristol,0798765432,google,2025-06-04 00:00:00
user1029@test.com,Alice,Johnson,,0712345678,instagram,2024-10-27 00:00:00
user1683@test.com,Alicia,Smith,,,facebook,2024-04-14 00:00:00
user127@test.com,Bob,Taylor,Bristol,,facebook,2024-08-03 00:00:00
user927@test.com,Charlie,Williams,Leeds,0798765432,instagram,2024-01-31 00:00:00
user473@test.com,Frank,Johnson,London,0798765432,linkedin,2025-03-16 00:00:00
user782@test.com,Alice,Brown,Leeds,0712345678,facebook,2024-05-06 00:00:00
user375@test.com,Charlie,Taylor,Manchester,,facebook,2024-11-20 00:00:00
user180@test.com,Frank,Williams,Leeds,0798765432,instagram,2025-08-01 00:00:00
user553@test.com,Eve,Johnson,Manchester,,facebook,2024-09-09 00:00:00
user1301@test.com,Frank,Taylor,,0798765432,instagram,2024-06-18 00:00:00
user13@test.com,Eve,Brown,London,0798765432,linkedin,2024-03-04 00:00:00
user1660@test.com,Alice,Johnson,,0712345678,linkedin,2024-12-28 00:00:00
user617@test.com,Alice,Brown,Leeds,0788888888,instagram,2025-03-15 00:00:00
user1434@test.com,Frank,Williams,Manchester,,linkedin,2025-04-11 00:00:00
user845@test.com,Bob,Brown,Manchester,0788888888,facebook,2024-12-20 00:00:00
user1256@test.com,Diana,Brown,London,,facebook,2024-10-17 00:00:00
user1968@test.com,Alicia,Johnson,,0788888888,linkedin,2024-10-31 00:00:00
user22@test.com,Frank,Brown,Manchester,0712345678,google,2024-06-27 00:00:00
user733@test.com,Eve,Williams,,0788888888,linkedin,2024-12-22 00:00:00
user71@test.com,Bob,Taylor,Manchester,0798765432,google,2024-09-01 00:00:00
user1147@test.com,Alicia,Taylor,Manchester,0712345678,linkedin,2025-05-03 00:00:00
user1240@test.com,Alicia,Smith,Manchester,0788888888,instagram,2024-05-04 00:00:00
user1194@test.com,Bob,Smith,London,0788888888,google,2024-09-09 00:00:00
user846@test.com,Eve,Williams,London,0712345678,facebook,2024-04-10 00:00:00
user605@test.com,Frank,Brown,Bristol,0798765432,google,2024-09-27 00:00:00
user1071@test.com,Frank,Taylor,,0712345678,facebook,2024-07-21 00:00:00
user871@test.com,Alice,Brown,Manchester,0798765432,facebook,2024-07-26 00:00:00
user16@test.com,Frank,Brown,,,facebook,2024-10-25 00:00:00
user207@test.com,Frank,Brown,London,0712345678,linkedin,2024-01-25 00:00:00
user1777@test.com,Diana,Johnson,London,0798765432,facebook,2024-09-17 00:00:00
user1414@test.com,Frank,Williams,Leeds,0712345678,linkedin,2024-06-29 00:00:00
user629@test.com,Eve,Taylor,Bristol,0788888888,google,2024-11-30 00:00:00
user144@test.com,Diana,Brown,Leeds,0788888888,google,2025-01-28 00:00:00
user250@test.com,Bob,Smith,,0798765432,facebook,2024-10-04 00:00:00
user392@test.com,Eve,Taylor,London,0712345678,linkedin,2024-12-09 00:00:00
user409@test.com,Frank,Johnson,,0788888888,facebook,2024-04-17 00:00:00
user547@test.com,Frank,Taylor,Leeds,0798765432,linkedin,2024-12-20 00:00:00
user249@test.com,Bob,Taylor,,0712345678,linkedin,2025-03-07 00:00:00
user720@test.com,Charlie,Johnson,Leeds,0788888888,google,2024-12-08 00:00:00
user580@test.com,Diana,Brown,Manchester,0798765432,google,2025-01-16 00:00:00
user372@test.com,Bob,Taylor,Bristol,0712345678,linkedin,2024-08-21 00:00:00
user465@test.com,Alice,Brown,,0712345678,facebook,2024-07-19 00:00:00
user1262@test.com,Eve,Williams,London,0788888888,facebook,2024-03-21 00:00:00
user1053@test.com,Frank,Johnson,Manchester,,google,2024-12-01 00:00:00
user17@test.com,Diana,Johnson,,0788888888,instagram,2025-07-05 00:00:00
user1814@test.com,Bob,Johnson,,0798765432,facebook,2024-06-26 00:00:00
user497@test.com,Eve,Taylor,Bristol,0712345678,instagram,2024-07-02 00:00:00
user226@test.com,Eve,Taylor,London,,google,2024-08-23 00:00:00
user362@test.com,Diana,Taylor,,0798765432,google,2025-01-09 00:00:00
user1902@test.com,Alice,Smith,,0788888888,facebook,2025-01-28 00:00:00
user336@test.com,Diana,Brown,,0798765432,facebook,2024-09-22 00:00:00
user76@test.com,Frank,Brown,,,instagram,2024-04-26 00:00:00
user543@test.com,Diana,Taylor,Manchester,0712345678,linkedin,2024-07-12 00:00:00
user1700@test.com,Frank,Taylor,,0712345678,linkedin,2024-08-31 00:00:00
user1265@test.com,Charlie,Taylor,London,0712345678,google,2024-08-05 00:00:00
user1168@test.com,Alicia,Smith,London,0798765432,google,2024-07-19 00:00:00
user1973@test.com,Charlie,Taylor,London,,linkedin,2024-06-27 00:00:00
user28@test.com,Frank,Taylor,Leeds,0798765432,instagram,2025-03-01 00:00:00
user1282@test.com,Eve,Taylor,Leeds,,google,2024-05-21 00:00:00
user847@test.com,Frank,Brown,Leeds,0798765432,facebook,2024-12-02 00:00:00
user643@test.com,Frank,Smith,Manchester,0798765432,facebook,2025-01-28 00:00:00
user999@test.com,Eve,Johnson,,0788888888,facebook,2024-08-23 00:00:00
user834@test.com,Eve,Williams,Manchester,0712345678,facebook,2024-07-12 00:00:00
user397@test.com,Charlie,Taylor,London,0712345678,google,2024-12-11 00:00:00
user718@test.com,Charlie,Brown,Manchester,,instagram,2025-01-09 00:00:00
user1464@test.com,Alicia,Brown,London,0712345678,google,2024-05-14 00:00:00
user156@test.com,Bob,Johnson,Leeds,0798765432,google,2025-07-05 00:00:00
user1444@test.com,Diana,Taylor,Manchester,0798765432,facebook,2024-12-30 00:00:00
user1158@test.com,Diana,Johnson,London,0788888888,facebook,2024-10-11 00:00:00
user793@test.com,Charlie,Williams,,,linkedin,2024-07-23 00:00:00
user1332@test.com,Alicia,Williams,,0788888888,google,2025-02-20 00:00:00
user101@test.com,Eve,Johnson,Bristol,0712345678,google,2025-05-24 00:00:00
user809@test.com,Charlie,Brown,London,0712345678,google,2025-01-12 00:00:00
user943@test.com,Bob,Johnson,Leeds,,facebook,2025-06-18 00:00:00
user630@test.com,Alice,Brown,Manchester,0712345678,linkedin,2025-07-09 00:00:00
user1816@test.com,Eve,Smith,London,0712345678,facebook,2024-08-13 00:00:00
user1470@test.com,Frank,Brown,London,0712345678,facebook,2025-01-12 00:00:00
user91@test.com,Alicia,Johnson,Leeds,0788888888,facebook,2024-08-19 00:00:00
user777@test.com,Frank,Taylor,Manchester,0712345678,facebook,2024-12-20 00:00:00
user156@test.com,Bob,Johnson,Leeds,0798765432,linkedin,2025-06-07 00:00:00
user112@test.com,Diana,Johnson,Manchester,0788888888,facebook,2024-01-18 00:00:00
user436@test.com,Eve,Johnson,,,facebook,2024-07-25 00:00:00
user1416@test.com,Alicia,Brown,Manchester,0788888888,linkedin,2024-11-19 00:00:00
user835@test.com,Charlie,Taylor,Leeds,0712345678,facebook,2025-06-01 00:00:00
user408@test.com,Diana,Brown,London,0712345678,google,2024-09-18 00:00:00
user1926@test.com,Diana,Smith,,0712345678,linkedin,2024-11-20 00:00:00
user1557@test.com,Charlie,Smith,London,0712345678,linkedin,2025-01-08 00:00:00
user234@test.com,Charlie,Brown,London,0788888888,linkedin,2024-08-31 00:00:00
user769@test.com,Alice,Williams,Leeds,0798765432,linkedin,2024-08-02 00:00:00
user1811@test.com,Frank,Johnson,Leeds,0798765432,linkedin,2025-02-02 00:00:00
user1128@test.com,Diana,Johnson,Bristol,0798765432,instagram,2025-01-03 00:00:00
user1763@test.com,Diana,Williams,Manchester,0798765432,linkedin,2025-04-23 00:00:00
user1434@test.com,Frank,Williams,Manchester,,linkedin,2025-03-21 00:00:00
user256@test.com,Diana,Brown,Bristol,,google,2025-02-02 00:00:00
user19@test.com,Alice,Smith,,,google,2024-12-02 00:00:00
user220@test.com,Bob,Johnson,,0788888888,linkedin,2024-03-21 00:00:00
user995@test.com,Bob,Smith,Bristol,0788888888,facebook,2025-06-18 00:00:00
user1547@test.com,Alicia,Brown,Leeds,0712345678,google,2025-03-28 00:00:00
user1705@test.com,Alicia,Brown,London,0712345678,linkedin,2024-06-12 00:00:00
user1751@test.com,Frank,Williams,Bristol,,google,2024-01-28 00:00:00
user345@test.com,Alicia,Johnson,,0798765432,facebook,2024-02-23 00:00:00
user508@test.com,Alicia,Williams,Bristol,0712345678,instagram,2024-10-08 00:00:00
user985@test.com,Charlie,Taylor,Leeds,,instagram,2024-05-19 00:00:00
user319@test.com,Charlie,Williams,Bristol,0788888888,facebook,2025-04-21 00:00:00
user1577@test.com,Alicia,Williams,Leeds,,instagram,2024-10-17 00:00:00
user776@test.com,Charlie,Smith,Manchester,0712345678,instagram,2025-06-27 00:00:00
user1558@test.com,Bob,Smith,Leeds,0788888888,linkedin,2024-11-13 00:00:00
user325@test.com,Diana,Taylor,Manchester,0798765432,linkedin,2024-10-05 00:00:00
user1065@test.com,Diana,Taylor,,0712345678,instagram,2025-03-27 00:00:00
user13@test.com,Eve,Brown,Manchester,0798765432,linkedin,2024-04-04 00:00:00
user294@test.com,Bob,Smith,London,,instagram,2024-07-18 00:00:00
user1307@test.com,Bob,Williams,Bristol,0788888888,linkedin,2024-10-29 00:00:00
user622@test.com,Frank,Smith,London,,linkedin,2024-05-13 00:00:00
user1167@test.com,Frank,Smith,Manchester,0798765432,google,2025-02-10 00:00:00
user1503@test.com,Alice,Taylor,,0788888888,google,2024-03-31 00:00:00
user246@test.com,Bob,Smith,London,,google,2025-04-02 00:00:00
user1550@test.com,Bob,Johnson,London,0712345678,google,2025-06-11 00:00:00
user463@test.com,Alice,Johnson,Leeds,0712345678,linkedin,2024-05-15 00:00:00
user1033@test.com,Alicia,Smith,Bristol,,google,2025-03-26 00:00:00
user563@test.com,Alice,Taylor,Leeds,0712345678,google,2024-09-28 00:00:00
user123@test.com,Bob,Taylor,Bristol,,linkedin,2024-07-30 00:00:00
user1332@test.com,Alicia,Williams,,0798765432,google,2024-12-12 00:00:00
user419@test.com,Alice,Johnson,London,0798765432,facebook,2024-09-27 00:00:00
user1376@test.com,Eve,Taylor,Manchester,0788888888,instagram,2024-09-22 00:00:00
user331@test.com,Bob,Taylor,London,0788888888,linkedin,2024-02-23 00:00:00
user1646@test.com,Charlie,Smith,,0798765432,instagram,2024-03-11 00:00:00
user861@test.com,Charlie,Williams,,0798765432,google,2024-10-28 00:00:00
user260@test.com,Bob,Johnson,Bristol,,linkedin,2024-08-06 00:00:00
user1818@test.com,Diana,Johnson,,0788888888,linkedin,2024-09-18 00:00:00
user184@test.com,Alicia,Johnson,London,0798765432,google,2024-12-22 00:00:00
user1058@test.com,Bob,Smith,,0798765432,instagram,2024-07-05 00:00:00
user4@test.com,Frank,Taylor,Leeds,0798765432,google,2024-11-15 00:00:00
user1261@test.com,Eve,Williams,London,0788888888,google,2024-09-03 00:00:00
user1683@test.com,Eve,Smith,,,instagram,2024-07-17 00:00:00
duplicate0@test.com,Alice,Smith,London,0712345678,google,2024-01-02 00:00:00
user111@test.com,Bob,Taylor,Leeds,0798765432,instagram,2025-01-24 00:00:00
user1215@test.com,Diana,Smith,Bristol,,google,2024-08-04 00:00:00
user1837@test.com,Alicia,Williams,Leeds,0798765432,google,2025-02-07 00:00:00
user1430@test.com,Alicia,Brown,Bristol,0788888888,linkedin,2025-04-21 00:00:00
user1924@test.com,Eve,Johnson,London,0712345678,instagram,2025-02-26 00:00:00
user796@test.com,Frank,Smith,,,google,2024-10-06 00:00:00
user1071@test.com,Frank,Taylor,London,0712345678,facebook,2024-09-22 00:00:00
user1073@test.com,Frank,Brown,Leeds,0788888888,instagram,2024-09-26 00:00:00
user182@test.com,Charlie,Smith,London,,facebook,2025-05-07 00:00:00
user1311@test.com,Alice,Brown,Manchester,0712345678,facebook,2025-01-12 00:00:00
user28@test.com,Alice,Taylor,Bristol,0788888888,instagram,2025-04-20 00:00:00
user1964@test.com,Bob,Williams,London,,google,2025-07-29 00:00:00
user1115@test.com,Diana,Brown,,,linkedin,2024-08-22 00:00:00
user1409@test.com,Alicia,Johnson,Leeds,0788888888,instagram,2024-09-30 00:00:00
user292@test.com,Charlie,Brown,Leeds,0788888888,facebook,2025-07-24 00:00:00
user1040@test.com,Alice,Taylor,Leeds,0712345678,linkedin,2025-02-16 00:00:00
user394@test.com,Diana,Brown,Bristol,,linkedin,2024-11-13 00:00:00
user1643@test.com,Alice,Brown,,0798765432,instagram,2024-11-21 00:00:00
user469@test.com,Eve,Williams,Bristol,0788888888,instagram,2025-04-20 00:00:00
user219@test.com,Charlie,Smith,Manchester,0788888888,instagram,2024-10-10 00:00:00
user522@test.com,Alice,Taylor,Bristol,0798765432,linkedin,2024-12-20 00:00:00
user1311@test.com,Bob,Brown,Manchester,0788888888,facebook,2025-04-17 00:00:00
user1873@test.com,Bob,Johnson,Leeds,,google,2024-04-26 00:00:00
user1939@test.com,Alicia,Taylor,Bristol,0788888888,facebook,2024-03-04 00:00:00
user871@test.com,Alice,Brown,Manchester,0798765432,facebook,2024-04-28 00:00:00
user505@test.com,Alice,Williams,Leeds,,google,2024-12-18 00:00:00
user957@test.com,Diana,Williams,Manchester,0712345678,google,2025-01-07 00:00:00
user452@test.com,Frank,Brown,Bristol,0788888888,facebook,2025-09-24 00:00:00
user215@test.com,Frank,Taylor,Bristol,0788888888,google,2024-11-13 00:00:00
user743@test.com,Bob,Taylor,Leeds,0788888888,google,2024-03-18 00:00:00
user1858@test.com,Alice,Smith,London,0788888888,google,2024-09-07 00:00:00
user1268@test.com,Bob,Taylor,Leeds,0712345678,facebook,2025-07-03 00:00:00
user1968@test.com,Alicia,Johnson,,0788888888,linkedin,2024-12-24 00:00:00
user510@test.com,Alicia,Johnson,Manchester,0712345678,linkedin,2024-07-18 00:00:00
user1552@test.com,Alice,Johnson,,0712345678,instagram,2025-01-26 00:00:00
user958@test.com,Alicia,Johnson,,0788888888,instagram,2024-06-07 00:00:00
user971@test.com,Frank,Williams,,0798765432,instagram,2025-07-08 00:00:00
user712@test.com,Diana,Smith,,,linkedin,2024-05-06 00:00:00
user424@test.com,Alice,Williams,London,,instagram,2024-12-27 00:00:00
user145@test.com,Eve,Taylor,Manchester,0798765432,linkedin,2024-06-02 00:00:00
user1500@test.com,Alice,Smith,Bristol,0788888888,linkedin,2025-01-07 00:00:00
user651@test.com,Frank,Brown,,0712345678,instagram,2024-02-04 00:00:00
user54@test.com,Charlie,Taylor,Manchester,0798765432,linkedin,2025-01-14 00:00:00
user1325@test.com,Alice,Williams,,0788888888,linkedin,2024-01-28 00:00:00
user187@test.com,Eve,Taylor,,0798765432,instagram,2024-03-06 00:00:00
user117@test.com,Bob,Johnson,Leeds,0788888888,instagram,2025-01-06 00:00:00
user550@test.com,Alicia,Taylor,Leeds,0712345678,facebook,2024-12-25 00:00:00
user211@test.com,Alicia,Williams,Bristol,,linkedin,2024-03-28 00:00:00
user54@test.com,Diana,Taylor,Manchester,0798765432,facebook,2025-04-18 00:00:00
user820@test.com,Bob,Taylor,London,,instagram,2024-12-06 00:00:00
user1553@test.com,Charlie,Smith,London,0798765432,facebook,2025-02-01 00:00:00
user737@test.com,Alicia,Johnson,Bristol,0798765432,instagram,2024-08-05 00:00:00
user1802@test.com,Bob,Smith,Leeds,,linkedin,2024-06-04 00:00:00
user1069@test.com,Alicia,Williams,Manchester,0788888888,linkedin,2025-05-03 00:00:00
user870@test.com,Bob,Williams,Manchester,0788888888,instagram,2024-08-18 00:00:00
user557@test.com,Alice,Johnson,Bristol,,facebook,2024-04-20 00:00:00
user593@test.com,Charlie,Smith,London,0788888888,linkedin,2024-06-25 00:00:00
user190@test.com,Bob,Smith,Bristol,0712345678,facebook,2024-12-08 00:00:00
user285@test.com,Bob,Taylor,Bristol,,facebook,2025-06-13 00:00:00
user725@test.com,Diana,Johnson,Manchester,,instagram,2025-05-01 00:00:00
user312@test.com,Frank,Williams,London,0798765432,google,2025-03-27 00:00:00
user835@test.com,Bob,Taylor,Leeds,0712345678,facebook,2025-04-04 00:00:00
user400@test.com,Diana,Smith,,,linkedin,2024-10-19 00:00:00
user598@test.com,Frank,Smith,London,0798765432,linkedin,2024-11-29 00:00:00
user837@test.com,Alice,Taylor,Bristol,,linkedin,2024-04-10 00:00:00
user1654@test.com,Alicia,Taylor,,0798765432,linkedin,2024-11-15 00:00:00
user1159@test.com,Eve,Smith,Leeds,0712345678,google,2024-09-18 00:00:00
user1777@test.com,Diana,Johnson,,0788888888,facebook,2025-01-25 00:00:00
user347@test.com,Charlie,Smith,Bristol,0712345678,facebook,2024-06-18 00:00:00
